	Position	Sample_Number	Genome
7648	44800	12	GUT_GENOME239728_7
7649	44900	16	GUT_GENOME239728_7
7650	0	0	GUT_GENOME239728_16
7651	100	0	GUT_GENOME239728_16
7652	200	0	GUT_GENOME239728_16
7653	300	0	GUT_GENOME239728_16
7654	400	0	GUT_GENOME239728_16
7655	500	0	GUT_GENOME239728_16
7656	600	0	GUT_GENOME239728_16
7657	700	2	GUT_GENOME239728_16
7658	800	0	GUT_GENOME239728_16
7659	900	0	GUT_GENOME239728_16
7660	1000	1	GUT_GENOME239728_16
7661	1100	2	GUT_GENOME239728_16
7662	1200	4	GUT_GENOME239728_16
7663	1300	5	GUT_GENOME239728_16
7664	1400	8	GUT_GENOME239728_16
7665	1500	13	GUT_GENOME239728_16
7666	1600	11	GUT_GENOME239728_16
7667	1700	11	GUT_GENOME239728_16
7668	1800	15	GUT_GENOME239728_16
7669	1900	9	GUT_GENOME239728_16
7670	2000	9	GUT_GENOME239728_16
7671	2100	8	GUT_GENOME239728_16
7672	2200	20	GUT_GENOME239728_16
7673	2300	11	GUT_GENOME239728_16
7674	2400	10	GUT_GENOME239728_16
7675	2500	5	GUT_GENOME239728_16
7676	2600	7	GUT_GENOME239728_16
7677	2700	10	GUT_GENOME239728_16
7678	2800	11	GUT_GENOME239728_16
7679	2900	5	GUT_GENOME239728_16
7680	3000	6	GUT_GENOME239728_16
7681	3100	11	GUT_GENOME239728_16
7682	3200	7	GUT_GENOME239728_16
7683	3300	7	GUT_GENOME239728_16
7684	3400	14	GUT_GENOME239728_16
7685	3500	10	GUT_GENOME239728_16
7686	3600	13	GUT_GENOME239728_16
7687	3700	9	GUT_GENOME239728_16
7688	3800	7	GUT_GENOME239728_16
7689	3900	7	GUT_GENOME239728_16
7690	4000	9	GUT_GENOME239728_16
7691	4100	7	GUT_GENOME239728_16
7692	4200	9	GUT_GENOME239728_16
7693	4300	13	GUT_GENOME239728_16
7694	4400	11	GUT_GENOME239728_16
7695	4500	5	GUT_GENOME239728_16
7696	4600	9	GUT_GENOME239728_16
7697	4700	3	GUT_GENOME239728_16
7698	4800	5	GUT_GENOME239728_16
7699	4900	19	GUT_GENOME239728_16
7700	5000	9	GUT_GENOME239728_16
7701	5100	19	GUT_GENOME239728_16
7702	5200	17	GUT_GENOME239728_16
7703	5300	8	GUT_GENOME239728_16
7704	5400	16	GUT_GENOME239728_16
7705	5500	18	GUT_GENOME239728_16
7706	5600	14	GUT_GENOME239728_16
7707	5700	14	GUT_GENOME239728_16
7708	5800	14	GUT_GENOME239728_16
7709	5900	11	GUT_GENOME239728_16
7710	6000	20	GUT_GENOME239728_16
7711	6100	12	GUT_GENOME239728_16
7712	6200	18	GUT_GENOME239728_16
7713	6300	8	GUT_GENOME239728_16
7714	6400	5	GUT_GENOME239728_16
7715	6500	6	GUT_GENOME239728_16
7716	6600	5	GUT_GENOME239728_16
7717	6700	2	GUT_GENOME239728_16
7718	6800	7	GUT_GENOME239728_16
7719	6900	3	GUT_GENOME239728_16
7720	7000	2	GUT_GENOME239728_16
7721	7100	11	GUT_GENOME239728_16
7722	7200	13	GUT_GENOME239728_16
7723	7300	10	GUT_GENOME239728_16
7724	7400	12	GUT_GENOME239728_16
7725	7500	5	GUT_GENOME239728_16
7726	7600	5	GUT_GENOME239728_16
7727	7700	10	GUT_GENOME239728_16
7728	7800	8	GUT_GENOME239728_16
7729	7900	12	GUT_GENOME239728_16
7730	8000	17	GUT_GENOME239728_16
7731	8100	10	GUT_GENOME239728_16
7732	8200	13	GUT_GENOME239728_16
7733	8300	14	GUT_GENOME239728_16
7734	8400	17	GUT_GENOME239728_16
7735	8500	10	GUT_GENOME239728_16
7736	8600	14	GUT_GENOME239728_16
7737	8700	10	GUT_GENOME239728_16
7738	8800	8	GUT_GENOME239728_16
7739	8900	9	GUT_GENOME239728_16
7740	9000	14	GUT_GENOME239728_16
7741	9100	12	GUT_GENOME239728_16
7742	9200	9	GUT_GENOME239728_16
7743	9300	12	GUT_GENOME239728_16
7744	9400	14	GUT_GENOME239728_16
7745	9500	14	GUT_GENOME239728_16
7746	9600	19	GUT_GENOME239728_16
7747	9700	11	GUT_GENOME239728_16
7748	9800	11	GUT_GENOME239728_16
7749	9900	19	GUT_GENOME239728_16
7750	10000	26	GUT_GENOME239728_16
7751	10100	20	GUT_GENOME239728_16
7752	10200	8	GUT_GENOME239728_16
7753	10300	21	GUT_GENOME239728_16
7754	10400	19	GUT_GENOME239728_16
7755	10500	12	GUT_GENOME239728_16
7756	10600	19	GUT_GENOME239728_16
7757	10700	11	GUT_GENOME239728_16
7758	10800	19	GUT_GENOME239728_16
7759	10900	23	GUT_GENOME239728_16
7760	11000	16	GUT_GENOME239728_16
7761	11100	9	GUT_GENOME239728_16
7762	11200	11	GUT_GENOME239728_16
7763	11300	23	GUT_GENOME239728_16
7764	11400	11	GUT_GENOME239728_16
7765	11500	22	GUT_GENOME239728_16
7766	11600	11	GUT_GENOME239728_16
7767	11700	11	GUT_GENOME239728_16
7768	11800	10	GUT_GENOME239728_16
7769	11900	9	GUT_GENOME239728_16
7770	12000	13	GUT_GENOME239728_16
7771	12100	15	GUT_GENOME239728_16
7772	12200	13	GUT_GENOME239728_16
7773	12300	8	GUT_GENOME239728_16
7774	12400	15	GUT_GENOME239728_16
7775	12500	13	GUT_GENOME239728_16
7776	12600	11	GUT_GENOME239728_16
7777	12700	10	GUT_GENOME239728_16
7778	12800	10	GUT_GENOME239728_16
7779	12900	15	GUT_GENOME239728_16
7780	13000	15	GUT_GENOME239728_16
7781	13100	7	GUT_GENOME239728_16
7782	13200	13	GUT_GENOME239728_16
7783	13300	13	GUT_GENOME239728_16
7784	13400	8	GUT_GENOME239728_16
7785	13500	15	GUT_GENOME239728_16
7786	13600	13	GUT_GENOME239728_16
7787	13700	9	GUT_GENOME239728_16
7788	13800	13	GUT_GENOME239728_16
7789	13900	8	GUT_GENOME239728_16
7790	14000	11	GUT_GENOME239728_16
7791	14100	10	GUT_GENOME239728_16
7792	14200	17	GUT_GENOME239728_16
7793	14300	12	GUT_GENOME239728_16
7794	14400	14	GUT_GENOME239728_16
7795	14500	16	GUT_GENOME239728_16
7796	14600	17	GUT_GENOME239728_16
7797	14700	10	GUT_GENOME239728_16
7798	14800	14	GUT_GENOME239728_16
7799	14900	13	GUT_GENOME239728_16
7800	15000	13	GUT_GENOME239728_16
7801	15100	9	GUT_GENOME239728_16
7802	15200	13	GUT_GENOME239728_16
7803	15300	16	GUT_GENOME239728_16
7804	15400	9	GUT_GENOME239728_16
7805	15500	12	GUT_GENOME239728_16
7806	15600	12	GUT_GENOME239728_16
7807	15700	10	GUT_GENOME239728_16
7808	15800	10	GUT_GENOME239728_16
7809	15900	15	GUT_GENOME239728_16
7810	16000	9	GUT_GENOME239728_16
7811	16100	13	GUT_GENOME239728_16
7812	16200	15	GUT_GENOME239728_16
7813	16300	14	GUT_GENOME239728_16
7814	16400	18	GUT_GENOME239728_16
7815	16500	20	GUT_GENOME239728_16
7816	16600	14	GUT_GENOME239728_16
7817	16700	18	GUT_GENOME239728_16
7818	16800	17	GUT_GENOME239728_16
7819	16900	17	GUT_GENOME239728_16
7820	17000	11	GUT_GENOME239728_16
7821	17100	20	GUT_GENOME239728_16
7822	17200	14	GUT_GENOME239728_16
7823	17300	13	GUT_GENOME239728_16
7824	17400	16	GUT_GENOME239728_16
7825	17500	14	GUT_GENOME239728_16
7826	17600	12	GUT_GENOME239728_16
7827	17700	22	GUT_GENOME239728_16
7828	17800	15	GUT_GENOME239728_16
7829	17900	16	GUT_GENOME239728_16
7830	18000	16	GUT_GENOME239728_16
7831	18100	14	GUT_GENOME239728_16
7832	18200	83	GUT_GENOME239728_16
7833	18300	15	GUT_GENOME239728_16
7834	18400	15	GUT_GENOME239728_16
7835	18500	7	GUT_GENOME239728_16
7836	18600	18	GUT_GENOME239728_16
7837	18700	11	GUT_GENOME239728_16
7838	18800	16	GUT_GENOME239728_16
7839	18900	14	GUT_GENOME239728_16
7840	19000	13	GUT_GENOME239728_16
7841	19100	17	GUT_GENOME239728_16
7842	19200	14	GUT_GENOME239728_16
7843	19300	16	GUT_GENOME239728_16
7844	19400	15	GUT_GENOME239728_16
7845	19500	20	GUT_GENOME239728_16
7846	19600	21	GUT_GENOME239728_16
7847	19700	17	GUT_GENOME239728_16
7848	19800	16	GUT_GENOME239728_16
7849	19900	25	GUT_GENOME239728_16
7850	20000	14	GUT_GENOME239728_16
7851	20100	17	GUT_GENOME239728_16
7852	20200	19	GUT_GENOME239728_16
7853	20300	10	GUT_GENOME239728_16
7854	20400	13	GUT_GENOME239728_16
7855	20500	13	GUT_GENOME239728_16
7856	20600	21	GUT_GENOME239728_16
7857	20700	16	GUT_GENOME239728_16
7858	20800	19	GUT_GENOME239728_16
7859	20900	14	GUT_GENOME239728_16
7860	21000	11	GUT_GENOME239728_16
7861	21100	18	GUT_GENOME239728_16
7862	21200	18	GUT_GENOME239728_16
7863	21300	10	GUT_GENOME239728_16
7864	21400	9	GUT_GENOME239728_16
7865	21500	13	GUT_GENOME239728_16
7866	21600	17	GUT_GENOME239728_16
7867	21700	15	GUT_GENOME239728_16
7868	21800	18	GUT_GENOME239728_16
7869	21900	16	GUT_GENOME239728_16
7870	22000	14	GUT_GENOME239728_16
7871	22100	13	GUT_GENOME239728_16
7872	22200	17	GUT_GENOME239728_16
7873	22300	18	GUT_GENOME239728_16
7874	22400	16	GUT_GENOME239728_16
7875	22500	11	GUT_GENOME239728_16
7876	22600	12	GUT_GENOME239728_16
7877	22700	20	GUT_GENOME239728_16
7878	22800	18	GUT_GENOME239728_16
7879	22900	10	GUT_GENOME239728_16
7880	23000	15	GUT_GENOME239728_16
7881	23100	16	GUT_GENOME239728_16
7882	23200	15	GUT_GENOME239728_16
7883	23300	18	GUT_GENOME239728_16
7884	23400	11	GUT_GENOME239728_16
7885	23500	13	GUT_GENOME239728_16
7886	23600	9	GUT_GENOME239728_16
7887	23700	18	GUT_GENOME239728_16
7888	23800	16	GUT_GENOME239728_16
7889	23900	16	GUT_GENOME239728_16
7890	24000	12	GUT_GENOME239728_16
7891	24100	11	GUT_GENOME239728_16
7892	24200	21	GUT_GENOME239728_16
7893	24300	11	GUT_GENOME239728_16
7894	24400	9	GUT_GENOME239728_16
7895	24500	11	GUT_GENOME239728_16
7896	24600	13	GUT_GENOME239728_16
7897	24700	26	GUT_GENOME239728_16
7898	24800	11	GUT_GENOME239728_16
7899	24900	21	GUT_GENOME239728_16
7900	25000	12	GUT_GENOME239728_16
7901	25100	13	GUT_GENOME239728_16
7902	25200	20	GUT_GENOME239728_16
7903	25300	13	GUT_GENOME239728_16
7904	25400	8	GUT_GENOME239728_16
7905	25500	17	GUT_GENOME239728_16
7906	25600	15	GUT_GENOME239728_16
7907	25700	15	GUT_GENOME239728_16
7908	25800	16	GUT_GENOME239728_16
7909	25900	24	GUT_GENOME239728_16
7910	26000	20	GUT_GENOME239728_16
7911	26100	16	GUT_GENOME239728_16
7912	26200	12	GUT_GENOME239728_16
7913	26300	23	GUT_GENOME239728_16
7914	26400	17	GUT_GENOME239728_16
7915	26500	12	GUT_GENOME239728_16
7916	26600	18	GUT_GENOME239728_16
7917	26700	19	GUT_GENOME239728_16
7918	26800	14	GUT_GENOME239728_16
7919	26900	12	GUT_GENOME239728_16
7920	27000	16	GUT_GENOME239728_16
7921	27100	18	GUT_GENOME239728_16
7922	27200	23	GUT_GENOME239728_16
7923	27300	21	GUT_GENOME239728_16
7924	27400	10	GUT_GENOME239728_16
7925	27500	11	GUT_GENOME239728_16
7926	27600	18	GUT_GENOME239728_16
7927	27700	18	GUT_GENOME239728_16
7928	27800	12	GUT_GENOME239728_16
7929	27900	21	GUT_GENOME239728_16
7930	28000	19	GUT_GENOME239728_16
7931	28100	20	GUT_GENOME239728_16
7932	28200	16	GUT_GENOME239728_16
7933	28300	8	GUT_GENOME239728_16
7934	28400	17	GUT_GENOME239728_16
7935	28500	13	GUT_GENOME239728_16
7936	28600	17	GUT_GENOME239728_16
7937	28700	18	GUT_GENOME239728_16
7938	28800	12	GUT_GENOME239728_16
7939	28900	15	GUT_GENOME239728_16
7940	29000	14	GUT_GENOME239728_16
7941	29100	20	GUT_GENOME239728_16
7942	29200	15	GUT_GENOME239728_16
7943	29300	15	GUT_GENOME239728_16
7944	29400	21	GUT_GENOME239728_16
7945	29500	23	GUT_GENOME239728_16
7946	29600	24	GUT_GENOME239728_16
7947	29700	12	GUT_GENOME239728_16
7948	29800	12	GUT_GENOME239728_16
7949	29900	10	GUT_GENOME239728_16
7950	30000	14	GUT_GENOME239728_16
7951	30100	20	GUT_GENOME239728_16
7952	30200	22	GUT_GENOME239728_16
7953	30300	16	GUT_GENOME239728_16
7954	30400	14	GUT_GENOME239728_16
7955	30500	13	GUT_GENOME239728_16
7956	30600	13	GUT_GENOME239728_16
7957	30700	17	GUT_GENOME239728_16
7958	30800	19	GUT_GENOME239728_16
7959	30900	17	GUT_GENOME239728_16
7960	31000	17	GUT_GENOME239728_16
7961	31100	17	GUT_GENOME239728_16
7962	31200	17	GUT_GENOME239728_16
7963	31300	21	GUT_GENOME239728_16
7964	31400	19	GUT_GENOME239728_16
7965	31500	17	GUT_GENOME239728_16
7966	31600	15	GUT_GENOME239728_16
7967	31700	16	GUT_GENOME239728_16
7968	31800	18	GUT_GENOME239728_16
7969	31900	14	GUT_GENOME239728_16
7970	32000	13	GUT_GENOME239728_16
7971	32100	11	GUT_GENOME239728_16
7972	32200	13	GUT_GENOME239728_16
7973	32300	11	GUT_GENOME239728_16
7974	32400	21	GUT_GENOME239728_16
7975	32500	20	GUT_GENOME239728_16
7976	32600	23	GUT_GENOME239728_16
7977	32700	19	GUT_GENOME239728_16
7978	32800	17	GUT_GENOME239728_16
7979	32900	16	GUT_GENOME239728_16
7980	33000	22	GUT_GENOME239728_16
7981	33100	8	GUT_GENOME239728_16
7982	33200	9	GUT_GENOME239728_16
7983	33300	9	GUT_GENOME239728_16
7984	33400	8	GUT_GENOME239728_16
7985	33500	11	GUT_GENOME239728_16
7986	33600	11	GUT_GENOME239728_16
7987	33700	15	GUT_GENOME239728_16
7988	33800	13	GUT_GENOME239728_16
7989	33900	6	GUT_GENOME239728_16
7990	34000	13	GUT_GENOME239728_16
7991	34100	17	GUT_GENOME239728_16
7992	34200	13	GUT_GENOME239728_16
7993	34300	14	GUT_GENOME239728_16
7994	34400	14	GUT_GENOME239728_16
7995	34500	7	GUT_GENOME239728_16
7996	34600	12	GUT_GENOME239728_16
7997	34700	7	GUT_GENOME239728_16
7998	34800	15	GUT_GENOME239728_16
7999	34900	10	GUT_GENOME239728_16
8000	35000	4	GUT_GENOME239728_16
8001	35100	11	GUT_GENOME239728_16
8002	35200	7	GUT_GENOME239728_16
8003	35300	16	GUT_GENOME239728_16
8004	35400	5	GUT_GENOME239728_16
8005	35500	12	GUT_GENOME239728_16
8006	35600	13	GUT_GENOME239728_16
8007	35700	8	GUT_GENOME239728_16
8008	35800	13	GUT_GENOME239728_16
8009	35900	17	GUT_GENOME239728_16
8010	36000	14	GUT_GENOME239728_16
8011	36100	11	GUT_GENOME239728_16
8012	36200	9	GUT_GENOME239728_16
8013	36300	21	GUT_GENOME239728_16
8014	36400	9	GUT_GENOME239728_16
8015	36500	18	GUT_GENOME239728_16
8016	36600	9	GUT_GENOME239728_16
8017	36700	14	GUT_GENOME239728_16
8018	36800	18	GUT_GENOME239728_16
8019	36900	14	GUT_GENOME239728_16
8020	37000	11	GUT_GENOME239728_16
8021	37100	18	GUT_GENOME239728_16
8022	37200	14	GUT_GENOME239728_16
8023	37300	18	GUT_GENOME239728_16
8024	37400	10	GUT_GENOME239728_16
8025	37500	14	GUT_GENOME239728_16
8026	37600	13	GUT_GENOME239728_16
8027	37700	14	GUT_GENOME239728_16
8028	37800	13	GUT_GENOME239728_16
8029	37900	24	GUT_GENOME239728_16
8030	38000	11	GUT_GENOME239728_16
8031	38100	9	GUT_GENOME239728_16
8032	38200	17	GUT_GENOME239728_16
8033	38300	10	GUT_GENOME239728_16
8034	38400	10	GUT_GENOME239728_16
8035	38500	7	GUT_GENOME239728_16
8036	38600	6	GUT_GENOME239728_16
8037	38700	3	GUT_GENOME239728_16
8038	38800	9	GUT_GENOME239728_16
8039	38900	6	GUT_GENOME239728_16
8040	39000	4	GUT_GENOME239728_16
8041	39100	4	GUT_GENOME239728_16
8042	39200	8	GUT_GENOME239728_16
8043	39300	7	GUT_GENOME239728_16
8044	39400	5	GUT_GENOME239728_16
8045	39500	4	GUT_GENOME239728_16
8046	39600	4	GUT_GENOME239728_16
8047	39700	4	GUT_GENOME239728_16
8048	39800	3	GUT_GENOME239728_16
8049	39900	5	GUT_GENOME239728_16
8050	40000	1	GUT_GENOME239728_16
8051	40100	0	GUT_GENOME239728_16
8052	40200	1	GUT_GENOME239728_16
8053	40300	0	GUT_GENOME239728_16
8054	40400	2	GUT_GENOME239728_16
8055	40500	0	GUT_GENOME239728_16
8056	40600	1	GUT_GENOME239728_16
8057	40700	4	GUT_GENOME239728_16
8058	40800	3	GUT_GENOME239728_16
8059	40900	1	GUT_GENOME239728_16
8060	41000	0	GUT_GENOME239728_16
8061	41100	0	GUT_GENOME239728_16
8062	41200	4	GUT_GENOME239728_16
8063	41300	0	GUT_GENOME239728_16
8064	41400	0	GUT_GENOME239728_16
8065	41500	0	GUT_GENOME239728_16
8066	41600	0	GUT_GENOME239728_16
8067	41700	0	GUT_GENOME239728_16
8068	41800	0	GUT_GENOME239728_16
8069	41900	0	GUT_GENOME239728_16
8070	42000	0	GUT_GENOME239728_16
8071	42100	0	GUT_GENOME239728_16
8072	42200	3	GUT_GENOME239728_16
8073	42300	0	GUT_GENOME239728_16
8074	42400	2	GUT_GENOME239728_16
8075	42500	1	GUT_GENOME239728_16
8076	42600	3	GUT_GENOME239728_16
8077	42700	1	GUT_GENOME239728_16
8078	42800	1	GUT_GENOME239728_16
8079	42900	2	GUT_GENOME239728_16
8080	43000	1	GUT_GENOME239728_16
8081	43100	1	GUT_GENOME239728_16
8082	43200	0	GUT_GENOME239728_16
8083	43300	2	GUT_GENOME239728_16
8084	43400	3	GUT_GENOME239728_16
8085	43500	3	GUT_GENOME239728_16
8086	43600	5	GUT_GENOME239728_16
8087	43700	6	GUT_GENOME239728_16
8088	43800	13	GUT_GENOME239728_16
8089	43900	6	GUT_GENOME239728_16
8090	44000	8	GUT_GENOME239728_16
8091	44100	1	GUT_GENOME239728_16
8092	44200	2	GUT_GENOME239728_16
8093	44300	5	GUT_GENOME239728_16
8094	44400	4	GUT_GENOME239728_16
8095	44500	10	GUT_GENOME239728_16
8096	44600	7	GUT_GENOME239728_16
8097	44700	4	GUT_GENOME239728_16
8098	44800	3	GUT_GENOME239728_16
8099	44900	8	GUT_GENOME239728_16
8100	0	2	GUT_GENOME140299_17
8101	100	1	GUT_GENOME140299_17
8102	200	3	GUT_GENOME140299_17
8103	300	6	GUT_GENOME140299_17
8104	400	6	GUT_GENOME140299_17
8105	500	2	GUT_GENOME140299_17
8106	600	6	GUT_GENOME140299_17
8107	700	2	GUT_GENOME140299_17
8108	800	1	GUT_GENOME140299_17
8109	900	1	GUT_GENOME140299_17
8110	1000	4	GUT_GENOME140299_17
8111	1100	6	GUT_GENOME140299_17
8112	1200	3	GUT_GENOME140299_17
8113	1300	1	GUT_GENOME140299_17
8114	1400	0	GUT_GENOME140299_17
8115	1500	4	GUT_GENOME140299_17
8116	1600	0	GUT_GENOME140299_17
8117	1700	0	GUT_GENOME140299_17
8118	1800	0	GUT_GENOME140299_17
8119	1900	0	GUT_GENOME140299_17
8120	2000	12	GUT_GENOME140299_17
8121	2100	11	GUT_GENOME140299_17
8122	2200	6	GUT_GENOME140299_17
8123	2300	6	GUT_GENOME140299_17
8124	2400	4	GUT_GENOME140299_17
8125	2500	1	GUT_GENOME140299_17
8126	2600	2	GUT_GENOME140299_17
8127	2700	0	GUT_GENOME140299_17
8128	2800	1	GUT_GENOME140299_17
8129	2900	4	GUT_GENOME140299_17
8130	3000	4	GUT_GENOME140299_17
8131	3100	12	GUT_GENOME140299_17
8132	3200	12	GUT_GENOME140299_17
8133	3300	10	GUT_GENOME140299_17
8134	3400	8	GUT_GENOME140299_17
8135	3500	7	GUT_GENOME140299_17
8136	3600	9	GUT_GENOME140299_17
8137	3700	9	GUT_GENOME140299_17
8138	3800	18	GUT_GENOME140299_17
8139	3900	9	GUT_GENOME140299_17
8140	4000	16	GUT_GENOME140299_17
8141	4100	8	GUT_GENOME140299_17
8142	4200	12	GUT_GENOME140299_17
8143	4300	13	GUT_GENOME140299_17
8144	4400	18	GUT_GENOME140299_17
8145	4500	11	GUT_GENOME140299_17
8146	4600	5	GUT_GENOME140299_17
8147	4700	8	GUT_GENOME140299_17
8148	4800	8	GUT_GENOME140299_17
8149	4900	7	GUT_GENOME140299_17
8150	5000	0	GUT_GENOME140299_17
8151	5100	8	GUT_GENOME140299_17
8152	5200	6	GUT_GENOME140299_17
8153	5300	3	GUT_GENOME140299_17
8154	5400	5	GUT_GENOME140299_17
8155	5500	6	GUT_GENOME140299_17
8156	5600	8	GUT_GENOME140299_17
8157	5700	5	GUT_GENOME140299_17
8158	5800	6	GUT_GENOME140299_17
8159	5900	2	GUT_GENOME140299_17
8160	6000	9	GUT_GENOME140299_17
8161	6100	8	GUT_GENOME140299_17
8162	6200	5	GUT_GENOME140299_17
8163	6300	13	GUT_GENOME140299_17
8164	6400	9	GUT_GENOME140299_17
8165	6500	12	GUT_GENOME140299_17
8166	6600	14	GUT_GENOME140299_17
8167	6700	12	GUT_GENOME140299_17
8168	6800	13	GUT_GENOME140299_17
8169	6900	11	GUT_GENOME140299_17
8170	7000	14	GUT_GENOME140299_17
8171	7100	10	GUT_GENOME140299_17
8172	7200	16	GUT_GENOME140299_17
8173	7300	14	GUT_GENOME140299_17
8174	7400	10	GUT_GENOME140299_17
8175	7500	11	GUT_GENOME140299_17
8176	7600	16	GUT_GENOME140299_17
8177	7700	15	GUT_GENOME140299_17
8178	7800	12	GUT_GENOME140299_17
8179	7900	12	GUT_GENOME140299_17
8180	8000	12	GUT_GENOME140299_17
8181	8100	12	GUT_GENOME140299_17
8182	8200	9	GUT_GENOME140299_17
8183	8300	14	GUT_GENOME140299_17
8184	8400	13	GUT_GENOME140299_17
8185	8500	10	GUT_GENOME140299_17
8186	8600	10	GUT_GENOME140299_17
8187	8700	12	GUT_GENOME140299_17
8188	8800	12	GUT_GENOME140299_17
8189	8900	15	GUT_GENOME140299_17
8190	9000	10	GUT_GENOME140299_17
8191	9100	1	GUT_GENOME140299_17
8192	9200	12	GUT_GENOME140299_17
8193	9300	8	GUT_GENOME140299_17
8194	9400	6	GUT_GENOME140299_17
8195	9500	2	GUT_GENOME140299_17
8196	9600	12	GUT_GENOME140299_17
8197	9700	11	GUT_GENOME140299_17
8198	9800	9	GUT_GENOME140299_17
8199	9900	9	GUT_GENOME140299_17
8200	10000	17	GUT_GENOME140299_17
8201	10100	16	GUT_GENOME140299_17
8202	10200	11	GUT_GENOME140299_17
8203	10300	12	GUT_GENOME140299_17
8204	10400	5	GUT_GENOME140299_17
8205	10500	0	GUT_GENOME140299_17
8206	10600	0	GUT_GENOME140299_17
8207	10700	0	GUT_GENOME140299_17
8208	10800	0	GUT_GENOME140299_17
8209	10900	0	GUT_GENOME140299_17
8210	11000	0	GUT_GENOME140299_17
8211	11100	0	GUT_GENOME140299_17
8212	11200	0	GUT_GENOME140299_17
8213	11300	0	GUT_GENOME140299_17
8214	11400	0	GUT_GENOME140299_17
8215	11500	1	GUT_GENOME140299_17
8216	11600	0	GUT_GENOME140299_17
8217	11700	2	GUT_GENOME140299_17
8218	11800	0	GUT_GENOME140299_17
8219	11900	2	GUT_GENOME140299_17
8220	12000	0	GUT_GENOME140299_17
8221	12100	7	GUT_GENOME140299_17
8222	12200	10	GUT_GENOME140299_17
8223	12300	15	GUT_GENOME140299_17
8224	12400	19	GUT_GENOME140299_17
8225	12500	17	GUT_GENOME140299_17
8226	12600	20	GUT_GENOME140299_17
8227	12700	16	GUT_GENOME140299_17
8228	12800	16	GUT_GENOME140299_17
8229	12900	12	GUT_GENOME140299_17
8230	13000	15	GUT_GENOME140299_17
8231	13100	19	GUT_GENOME140299_17
8232	13200	20	GUT_GENOME140299_17
8233	13300	11	GUT_GENOME140299_17
8234	13400	16	GUT_GENOME140299_17
8235	13500	15	GUT_GENOME140299_17
8236	13600	20	GUT_GENOME140299_17
8237	13700	17	GUT_GENOME140299_17
8238	13800	13	GUT_GENOME140299_17
8239	13900	16	GUT_GENOME140299_17
8240	14000	8	GUT_GENOME140299_17
8241	14100	2	GUT_GENOME140299_17
8242	14200	1	GUT_GENOME140299_17
8243	14300	3	GUT_GENOME140299_17
8244	14400	16	GUT_GENOME140299_17
8245	14500	16	GUT_GENOME140299_17
8246	14600	15	GUT_GENOME140299_17
8247	14700	15	GUT_GENOME140299_17
8248	14800	18	GUT_GENOME140299_17
8249	14900	13	GUT_GENOME140299_17
8250	15000	12	GUT_GENOME140299_17
8251	15100	19	GUT_GENOME140299_17
8252	15200	17	GUT_GENOME140299_17
8253	15300	15	GUT_GENOME140299_17
8254	15400	19	GUT_GENOME140299_17
8255	15500	14	GUT_GENOME140299_17
8256	15600	13	GUT_GENOME140299_17
8257	15700	13	GUT_GENOME140299_17
8258	15800	17	GUT_GENOME140299_17
8259	15900	15	GUT_GENOME140299_17
8260	16000	19	GUT_GENOME140299_17
8261	16100	9	GUT_GENOME140299_17
8262	16200	17	GUT_GENOME140299_17
8263	16300	17	GUT_GENOME140299_17
8264	16400	15	GUT_GENOME140299_17
8265	16500	13	GUT_GENOME140299_17
8266	16600	11	GUT_GENOME140299_17
8267	16700	11	GUT_GENOME140299_17
8268	16800	16	GUT_GENOME140299_17
8269	16900	16	GUT_GENOME140299_17
8270	17000	18	GUT_GENOME140299_17
8271	17100	17	GUT_GENOME140299_17
8272	17200	20	GUT_GENOME140299_17
8273	17300	18	GUT_GENOME140299_17
8274	17400	17	GUT_GENOME140299_17
8275	17500	11	GUT_GENOME140299_17
8276	17600	13	GUT_GENOME140299_17
8277	17700	10	GUT_GENOME140299_17
8278	17800	18	GUT_GENOME140299_17
8279	17900	13	GUT_GENOME140299_17
8280	18000	17	GUT_GENOME140299_17
8281	18100	13	GUT_GENOME140299_17
8282	18200	12	GUT_GENOME140299_17
8283	18300	16	GUT_GENOME140299_17
8284	18400	18	GUT_GENOME140299_17
8285	18500	23	GUT_GENOME140299_17
8286	18600	24	GUT_GENOME140299_17
8287	18700	17	GUT_GENOME140299_17
8288	18800	11	GUT_GENOME140299_17
8289	18900	14	GUT_GENOME140299_17
8290	19000	16	GUT_GENOME140299_17
8291	19100	12	GUT_GENOME140299_17
8292	19200	14	GUT_GENOME140299_17
8293	19300	11	GUT_GENOME140299_17
8294	19400	18	GUT_GENOME140299_17
8295	19500	11	GUT_GENOME140299_17
8296	19600	16	GUT_GENOME140299_17
8297	19700	16	GUT_GENOME140299_17
8298	19800	16	GUT_GENOME140299_17
8299	19900	18	GUT_GENOME140299_17
8300	20000	19	GUT_GENOME140299_17
8301	20100	15	GUT_GENOME140299_17
8302	20200	11	GUT_GENOME140299_17
8303	20300	14	GUT_GENOME140299_17
8304	20400	18	GUT_GENOME140299_17
8305	20500	10	GUT_GENOME140299_17
8306	20600	5	GUT_GENOME140299_17
8307	20700	11	GUT_GENOME140299_17
8308	20800	19	GUT_GENOME140299_17
8309	20900	14	GUT_GENOME140299_17
8310	21000	14	GUT_GENOME140299_17
8311	21100	18	GUT_GENOME140299_17
8312	21200	13	GUT_GENOME140299_17
8313	21300	16	GUT_GENOME140299_17
